question,question_sent_count,question_tok_count,label,question_modality_strong,question_modality_weak,question_uncertainty,question_positive,question_negative,VOLA_PRIOR,VIX,SIZE,INDUSTRY,BTM,SUE,date,ticker
Yes hi good {TIME} good {TIME} Just a question with regard to the growth rate and going to the upper end of {PERCENT} Is that on the basis that you gave at the Analyst Day {DATE} where you are only including Cameron for {DATE} or is that on a more normal basis where you 're including all the businesses for {DATE},3,61,0,0.0,0.0,0.0,0.03278688524590164,0.01639344262295082,1.29657921,14.55,6777.6552,8,0.943815292,1.36339,2015-May-01,PNW
This is Ted Drangula in for Vincent I guess following up on your potash volume guidance or continuing to get into {DATE} would you expect a stronger than usual {DATE} timeframe or {DATE} through August timeframe And then does the I guess the other thing I 'm trying to connect is does your {QUANTITY} to {QUANTITY} global volume guidance does that include a re stocking by dealers at some point during {DATE} Or how else do we get to a sort of flattish number in calendar {DATE} versus calendar {DATE} if there is n't a re stocking effect and we have {DATE} so far at well below {DATE} levels,5,109,0,0.0,0.0,0.0,0.009174311926605505,0.0,1.435737934,14.55,5896.36894,11,0.191388048,16.15456,2015-May-01,AIV
Do you give us a sense of what kind of marks you are seeing are you getting any recoveries or,1,20,0,0.0,0.0,0.0,0.0,0.0,1.24595507,14.55,54920.80112,8,0.926556454,1.76952,2015-May-01,DUK
I was wondering regarding possibly your next filing in Illinois would you ask for an automatic rider on bad debt or is it something you feel is temporary,1,28,0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.03571428571428571,1.24595507,14.55,54920.80112,8,0.926556454,1.76952,2015-May-01,DUK
And then on the commercial on the tile side of the business how do you think about how that business will behave from this point,1,25,0,0.0,0.0,0.0,0.0,0.0,1.155471783,12.85,11683.3815,12,0.561441438,0.01265,2015-May-05,VMC
Okay And would you attribute that to inventory destocking sort of running its course at this point or,2,18,0,0.0,0.0,0.0,0.0,0.0,1.492082396,12.85,11241.02545,8,0.615986529,1.97945,2015-May-05,WEC
Ken did the adoption {DATE} of SFAS {CARDINAL} and {CARDINAL} did that have any benefit to not having to take impairments and if I know you mentioned immaterial in the release but how much benefit might that have provided,1,39,0,0.0,0.02564102564102564,0.02564102564102564,0.05128205128205128,0.02564102564102564,1.492082396,12.85,11241.02545,8,0.615986529,1.97945,2015-May-05,WEC
Thank you good {TIME} guys Bret I was hoping I could start with you just on that US organic growth number obviously a strong number there at {PERCENT} As I look at how {DATE} progressed you kind of started maybe in line to slightly below market {DATE} Obviously in {DATE} you 've been {CARDINAL} maybe {CARDINAL} basis points above market How do you feel like {DATE} is going to play out If the market does X would you expect DENTSPLY to be X plus {CARDINAL} basis kind of where you 've been in {DATE},7,94,0,0.0,0.031914893617021274,0.031914893617021274,0.031914893617021274,0.0,1.985829889,12.85,10797.69805,4,0.6737139109999999,0.02305,2015-May-05,XEC
Hi thanks I actually had some questions on the array side of the business if I may You talked to microarray revenue growth It sounds like the exome array was a big part of that so I 'm curious if that 's true And then just at a high level how should we be thinking about the array business at this point in terms of growth potential and sort of the dynamics between instrument and consumable sales,4,77,0,0.0,0.012987012987012988,0.012987012987012988,0.0,0.012987012987012988,1.393900675,12.85,26661.84424,8,0.523706024,2.02025,2015-May-05,SRE
Sort of as part of that What exactly did you seen {DATE} Was there any sort of pattern in terms of geographies getting weak or end markets getting weak or was it just everything across the board,3,37,0,0.0,0.0,0.0,0.0,0.05405405405405406,1.393900675,12.85,26661.84424,8,0.523706024,2.02025,2015-May-05,SRE
Hi good {TIME} I 'm curious Bob if you can give us your interpretation of what 's occurring in the US with respect to utilization We 've seen hospitals now preannounce disappointing results some lab companies as well Do you think we 're seeing heightened seasonality in {DATE} and that 's pulling sales from {DATE} just any color you can provide,4,61,0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,1.980501296,12.85,19776.26754,4,0.7423663770000001,0.1999,2015-May-05,NBL
Ernie just wanted to make sure I understand this Is the purchase of the West Harlem property loans is that adding to your FFO guidance {DATE},2,26,0,0.0,0.0,0.0,0.0,0.0,1.980501296,12.85,19776.26754,4,0.7423663770000001,0.1999,2015-May-05,NBL
Was wondering if you could talk about why the business slowed I guess {DATE} we had double digit comps {DATE} but what I 'm missing is what 's going on Why is the consumer apparently less interested in buying footwear athletic footwear at the same rate that they were {DATE} You are expressing confidence that you can maintain a mid single digit comp or at least the lower end of mid single digit comp in the back {CARDINAL} Why do you think that we are n't going to see a continuation of a decelerating interest in these product categories,6,99,0,0.0,0.020202020202020204,0.020202020202020204,0.0,0.010101010101010102,1.434302299,12.85,8734.205759999999,11,0.310637769,13.44274,2015-May-05,DLR
Would you say that the performance {DATE} is not representative of what you would hope to see the business grow longer term,1,22,0,0.0,0.0,0.0,0.0,0.0,2.02720823,12.85,15210.7011,4,0.596063227,2.21898,2015-May-05,CXO
I said what kind of upside could we expect to see whether it be that pool of assets or the assets you transferred to Atria the last time,1,28,0,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,1.448241733,12.85,18776.09225,11,0.530331495,0.67735,2015-May-05,HCP
Thanks Just a follow up on the cracker situation Can you just walk us through the legal process that you are in and give us a sense of what the next steps are and timing might be uncertain but what you think it could or might be,3,47,0,0.0,0.0851063829787234,0.0851063829787234,0.0,0.0,0.92083847,12.85,18616.35118,6,0.235192834,1.42894,2015-May-05,FISV
Dan nothing because I remember {DATE} you all had mentioned the IOLI issue Is it so you 're not tracing it back to that per se right now,3,28,0,0.0,0.0,0.0,0.0,0.0,1.3696258819999998,14.31,4311.0402,11,1.164564583,0.0,2015-May-06,AIZ
And just a last one maybe It 's actually at Kalgoorlie Obviously there 's been some noise around dark stepping away there Can you just give us an update of what operationally how that impacts Newmont and how you see that asset going forward,4,44,0,0.0,0.022727272727272728,0.022727272727272728,0.0,0.0,1.3696258819999998,14.31,4311.0402,11,1.164564583,0.0,2015-May-06,AIZ
Good to hear okay And what 's your outlook for refining the dynamics in Europe going forward here for Pembroke,2,20,0,0.0,0.0,0.0,0.05,0.0,2.839719828,14.31,10548.85078,4,1.3886055659999998,1.46973,2015-May-06,CHK
Thanks very much Regarding Revlimid for lymphoma I think there it was some thought of starting a registration trial of the Revlimid ROTAXIN combination Can you talk about is that still the plan and what are the thoughts of the study and where this might be tested,4,47,0,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0,1.725003951,14.31,27395.9493,4,1.109771203,0.38558,2015-May-06,DVN
And then lastly Craig as it relates to the US federal government outlook can you comment on how Jacobs is preparing for sequestration if at all And maybe what some of your customers are saying to you right now {DATE},2,40,0,0.0,0.025,0.025,0.0,0.0,1.47619336,15.15,9857.53958,11,0.370138385,20.82966,2015-May-07,KIM
Maybe moving on for Steve Steve you mentioned about the {CARDINAL} prospective {QUANTITY} I was glad to see you finally breaking this out Your thought on this first well in Greene County Steve would you think about doing co mingled pads where you would drill a Utica and Marcellus on the one Or is this just a step out test well Or how do you foresee developing some of these Utica wells mixed in with the Marcellus there,8,78,0,0.0,0.01282051282051282,0.01282051282051282,0.0,0.01282051282051282,1.47619336,15.15,9857.53958,11,0.370138385,20.82966,2015-May-07,KIM
Okay so why do we expect the slow start in grocery products I mean is that related to the Valley Fresh acquisition that has been showing kind of softer results over {DATE},2,32,0,0.0,0.0,0.0,0.0,0.03125,1.302205773,15.15,6730.8,5,0.30186440600000003,5.81876,2015-May-07,ALB
Just some clarity with respect to charge offs I guess you said {CARDINAL} {CARDINAL} basis points is a normal area and that 's kind of where you expect to be,1,30,0,0.0,0.0,0.0,0.0,0.0,1.302205773,15.15,6730.8,5,0.30186440600000003,5.81876,2015-May-07,ALB
And do you plan to use the TARP asset sale facility to reduce some of those mortgage exposures that you talked about,1,22,0,0.0,0.0,0.045454545454545456,0.0,0.0,1.182562024,15.15,24377.9263,6,0.161099048,0.32328,2015-May-07,CERN
Starting off kind of with the CapEx I 'm trying to reconcile the {CARDINAL} in {DATE} CapEx to keep production flat {DATE} with the {MONEY} that maintains flat production over {DATE} Just kind of thinking using {CARDINAL} as an analog and thinking about your in the bag growth of {QUANTITY} a day from Alaska South Africa south Edwards Does that say that base company declines by {QUANTITY} a day if you were to spend {MONEY} in {DATE} and that you would get {DATE} to {QUANTITY} at {MONEY} Is that the right way to think about it,4,96,0,0.0,0.0,0.0,0.0,0.010416666666666666,1.824082151,15.15,47614.83407,10,0.06049999,0.48659,2015-May-07,REGN
{CARDINAL} conceptual question slightly off topic When I look at your {PERCENT} goal and I think about your investment allocations it sounds like well I guess this is a {CARDINAL} part question {CARDINAL} is you must be assuming some long term return on the stock market effectively And if you are doing that and my guess is it would be something like {PERCENT} {PERCENT} is that suggesting sort of a {PERCENT} return on the insurance business,6,76,0,0.013157894736842105,0.0,0.02631578947368421,0.0,0.02631578947368421,1.566033105,15.15,9518.9784,6,0.245488434,1.71269,2015-May-07,MCHP
I do n't want to hurt your negotiating power here but I was just wondering what kind of cost reduction you think you 'd need to see in the Lower Abo play if oil prices stay where they are in order to get excited about drilling some more wells there,1,50,0,0.0,0.0,0.0,0.02,0.02,1.566033105,15.15,9518.9784,6,0.245488434,1.71269,2015-May-07,MCHP
Hi thank you I had a few questions just on the CMBS You had mentioned that there 's {MONEY} of CMBS paying off in {DATE} Could you break out the ratings of those that are paying off in {CARDINAL} the timing they are paying off in {CARDINAL} and if you have it handy what similar payoff numbers are for {DATE} and {DATE},4,62,0,0.0,0.016129032258064516,0.016129032258064516,0.0,0.03225806451612903,1.530328205,15.15,38015.2008,11,1.015210089,7.08783,2015-May-07,PRU
And just what 's the process with the MISO and with the states I mean what are the things that investors and analysts should keep their eyes on over {DATE},2,30,0,0.0,0.0,0.0,0.0,0.0,1.430606421,15.15,22274.04006,8,0.753897404,2.14196,2015-May-07,PPL
Hi guys I just wanted to chat a little bit more on margins You mentioned a flat margin {DATE} in Mark when you look longer term in the company I would say some of the macro dynamics have changed but any sort of change in your opinion for the longer term margin targets are,4,54,0,0.0,0.0,0.0,0.0,0.0,1.7559946519999998,15.15,11889.8,6,0.444363585,0.97992,2015-May-07,NVDA
You mentioned Florida home prices You expect them to continue to fall How much further are you expecting And is the recent improvement in Case Schiller data just a head fake in your opinion,4,34,0,0.0,0.0,0.0,0.029411764705882353,0.0,1.291430322,15.13,9202.852,11,0.174134633,0.7367600000000001,2015-May-08,FRT
So the game plan is to get your hands around the {CARDINAL} project then you cab go look at the other targets,1,22,0,0.0,0.0,0.0,0.0,0.0,1.479547211,12.86,8908.50184,8,0.923582368,1.16429,2015-May-11,CNP
A question about the Windows upgrade cycle It appears to us that a lot of customers are going to attach a Windows upgrade with maybe a Server upgrade Are you sensing that And could that maybe delay the Windows upgrade cycle a little bit more than we normally would but have the positive impact of pulling along some server sales as well,4,62,0,0.0,0.06451612903225806,0.06451612903225806,0.016129032258064516,0.03225806451612903,1.479547211,12.86,8908.50184,8,0.923582368,1.16429,2015-May-11,CNP
Thank you {CARDINAL} questions {CARDINAL} on DRAM side some of those players have seen the OEMs de spec some of the PC as they 've exceeded {PERCENT} of the BOM That traditionally does n't happen in drives and I 'm just wondering if the tightness or the expected tightness in {DATE} if you think that they could go and start using lower capacity drives,3,64,0,0.0,0.015625,0.015625,0.0,0.015625,1.159640457,13.76,15110.77702,9,0.529752443,2.30703,2015-May-14,KSS
And then secondly the comment on price mix negative for {DATE} and the comment that you expect it to be neutral by {DATE} can you just talk about why it 's been negative and what improves it and then also touch on the thinking related to pricing increases as your input costs can move higher,1,55,0,0.0,0.0,0.0,0.01818181818181818,0.03636363636363636,1.848298109,13.76,24545.74814,3,0.292897531,1.58958,2015-May-14,AMAT
Understood and just as a quick follow up The medical loss ratios sort of the MLR obviously at this point very loose in terms of what goes into that ratio but is there some timing I thought I might have read something somewhere recently that there 's some timing on when the definition of what goes in the numerator and the denominator is going to come out,2,67,0,0.0,0.014925373134328358,0.029850746268656716,0.0,0.014925373134328358,1.848298109,13.76,24545.74814,3,0.292897531,1.58958,2015-May-14,AMAT
Thank you I have a question for Dan just on the FSA business I thought you had decent flows {DATE} Just wondering if you could address why your FSA plan count has been declining It 's down I think close to {CARDINAL} plans over {DATE} and it 's especially down more in the smaller case core type market And then related to that if you could just talk about what you 're seeing in terms of employer and employee behavior in terms of deferrals Have you seen any uptick in {CARDINAL} loans What are you seeing in terms of behavior both on the part of employees and employers in terms of matching and deferrals and stuff,9,116,0,0.0,0.017241379310344827,0.017241379310344827,0.0,0.017241379310344827,1.003608461,12.85,14732.29793,1,0.25540664,2.80245,2015-May-20,HRL
Great And then just switching over to the IT business we saw the charge related to {DATE} Was wondering will there be sorry if I missed this will there be another charge {DATE} related to this And then I guess more broadly can you maybe talk about the outlook for Horizon Clinical and maybe the long term impact this could have on the overall clinical franchise,4,66,0,0.0,0.045454545454545456,0.045454545454545456,0.015151515151515152,0.015151515151515152,1.441449648,12.85,10513.13214,9,0.485924468,0.01778,2015-May-20,SPLS
Yes no I 'm sure Bill could you maybe comment a little bit on it seems like the MRAP opportunity here is pretty significant and I can remember back when you were precluded or at least not allowed to get involved in I think a previous competition or you 've always had a very good system here Maybe you could just give us a little color on that program,3,69,0,0.014492753623188406,0.057971014492753624,0.07246376811594203,0.028985507246376812,0.014492753623188406,1.441449648,12.85,10513.13214,9,0.485924468,0.01778,2015-May-20,SPLS
Yes real quickly In terms of some of the discussions around {CARDINAL} nanometer shortages I 'm curious if you 're hearing anything on the demand side where on the power management or through all of wireless you 're seeing I guess some concerns to around getting other chip sets and what impact that might have on the timing of your shipments,2,61,0,0.0,0.01639344262295082,0.01639344262295082,0.0,0.03278688524590164,1.242485862,12.88,28498.66122,6,0.134390237,1.61389,2015-May-21,INTU
Okay And then last question Could you guys talk a little bit about where you 're seeing new rents on your redevelopment units relative to the underwriting Are you seeing the similar type of trends that you 're seeing on the development side Is it more or less,5,48,0,0.0,0.020833333333333332,0.020833333333333332,0.0,0.020833333333333332,1.345308,12.88,20759.18147,9,0.124343398,1.73396,2015-May-21,ROST
I just wanted to talk about the Southwest merchant gas fired assets given the SONGS outage and just with low natural gas do you have any just updates or implications for the performance of those assets or just general interest in those assets,1,43,0,0.0,0.0,0.0,0.0,0.046511627906976744,0.984071483,12.88,4896.4099799999985,9,0.33042869,2.01704,2015-May-21,PDCO
That 's excellent That color is really appreciated Looking at your order backlog and then also the tempo of conversion of backlog I was wondering if you could comment on what portion of your business is more book and ship versus longer cycle And maybe even drill down a little bit on a sub segment level could you stack your units from shortest cycle to longest cycle for us,4,69,0,0.0,0.043478260869565216,0.043478260869565216,0.014492753623188406,0.0,1.192546309,12.88,15724.12566,9,0.122059116,3.1635,2015-May-21,DLTR
Okay Great and thanks Just a forward looking question Is there any appetite to increase your leverage to fund future acquisitions or are you still thinking at kind of {CARDINAL} times EBITDA,4,32,0,0.0,0.0,0.0,0.03125,0.03125,1.42724106,12.88,11901.84252,9,0.404634018,2.93836,2015-May-21,BBY
John but is it realistic to think that retail open access may completely go away Is that a realistic outcome do you think in {DATE},2,25,0,0.0,0.04,0.04,0.0,0.0,1.169354148,15.39,39313.9764,6,0.194197069,1.6487599999999998,2015-Jun-16,ADBE
And then maybe just {CARDINAL} more on specialized markets You mentioned that some of the better performance {DATE} was project related Are you expecting this to continue in {DATE} or was that more of an unusual {DATE} item,3,38,0,0.0,0.02631578947368421,0.05263157894736842,0.02631578947368421,0.0,1.0173983640000002,14.5,35740.62782,9,0.196893303,0.92977,2015-Jun-18,KR
Hi Thanks for taking my question A commercial question on ivacaftor lumacaftor It seems as if there is a large number of homozygous patients under {DATE} I 'm just curious if you 've gotten a sense as to whether clinicians might treat any of these patients aged {DATE} at launch and whether the drug might be or the combo might be reimbursed When might you have the results of that upcoming Phase III in patients {DATE} to potentially expand the label into this younger population,6,85,0,0.0,0.047058823529411764,0.058823529411764705,0.0,0.023529411764705882,1.275840362,12.11,53694.89634,5,0.149392998,2.7730900000000003,2015-Jun-24,MON
I guess what I 'm getting towards is this could be clearly a big benefit for you {DATE} if it stays down Would all that benefit accrue to the bottom line or would there be some give back whether it 's around driver cost or anything like that,2,48,0,0.020833333333333332,0.020833333333333332,0.020833333333333332,0.041666666666666664,0.0,1.030133879,18.23,7816.71138,9,0.230118697,0.5652699999999999,2015-Jul-01,AYI
That 's helpful And I guess really what I was getting at was that the margin profile of that backlog as you start to sell the continuing emerging markets as you pointed out is there margin pressure there Or do you see some margin improvement because of the product mix that 's changing,3,53,0,0.0,0.0,0.0,0.018867924528301886,0.0,1.626655505,13.37,31684.55067,12,0.556988436,3.93662,2015-Jul-15,CSX
Thanks that 's very helpful And then just in terms of capital needs and looking out to {DATE} it seems like the spend in terms of development will be similar to {DATE} so would you do another forward equity offering at this price,2,43,0,0.0,0.0,0.023255813953488372,0.0,0.0,1.626655505,13.37,31684.55067,12,0.556988436,3.93662,2015-Jul-15,CSX
How should we think about new store productivity Is there a significant difference in how a new store ramps in a new market versus existing market or is it similar,2,30,0,0.0,0.0,0.0,0.0,0.0,0.82451074,13.37,81917.96803999999,8,0.378980276,1.32558,2015-Jul-15,KMI
Yes good day everyone Just wondering the {DATE} deadline for activity at Batu Hijau there what happens if that passes,2,20,0,0.0,0.0,0.0,0.05,0.0,2.510854181,13.37,42593.71859,12,0.090010859,1.13197,2015-Jul-15,NFLX
Just shifting real quick to India let me ask you on the local content requirements We 're hearing that some of the thin cell manufacturers are operating at very low utilization levels Are you hearing any kind of a backlash down there,3,42,0,0.0,0.0,0.0,0.0,0.0,0.959056429,13.23,17017.5006,11,0.668087943,0.08381,2015-Jul-16,MTB
Just sneaking in a quick one here on the equity investment book can you just remind us how big it is And is there any impact from Volcker on that portfolio,2,31,0,0.0,0.0,0.0,0.0,0.0,0.94404747,13.23,26293.36176,9,0.0400013,3.26435,2015-Jul-16,SHW
Okay thanks Last one for me just curious how aggressive you guys think you might be investing in the UK {DATE} and what is attracting you to continue to grow over there,2,32,0,0.0,0.03125,0.03125,0.0,0.0,0.94404747,13.23,26293.36176,9,0.0400013,3.26435,2015-Jul-16,SHW
Great Ray Ritchey you are deep in the teeth of the GSA deals via your TSA lease Can you kind of talk through whether we are in the first inning of the GSA movement or are we halfway through And how many more feet are you going to see GSA move into state of the art metro centric buildings in the near term,4,63,0,0.0,0.0,0.0,0.015873015873015872,0.0,0.94404747,13.23,26293.36176,9,0.0400013,3.26435,2015-Jul-16,SHW
That 's very helpful Just anecdotally have you heard anything about the impact of having {DATE} off on these reps,2,20,0,0.0,0.0,0.0,0.0,0.0,0.94404747,13.23,26293.36176,9,0.0400013,3.26435,2015-Jul-16,SHW
Can you quantify what that number was approximately in {DATE} and {DATE} for Oakley,1,14,0,0.0,0.0,0.07142857142857142,0.0,0.0,0.945073338,13.23,30402.33159,11,0.775476042,0.65623,2015-Jul-16,BBT
And also {CARDINAL} other nitpick questions In the past you were able to give color on small businesses in the U.S. {CARDINAL} a help wanted recruiting business and the other a yellow page agencies business just curious what the percent change in the revenue for the businesses were,2,48,0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.921002567,11.95,13795.408,9,0.206758278,2.39042,2015-Jul-20,GPC
Matt Dodds Citigroup A question for Chris and Paul You did n't highlight the pain franchise although you did have a little comment in IONSYS earlier Can you just tell us what happened to IONSYS and where the next technology may be in timing And then also on tapentadol which you did n't highlight Can you just remind us do you still expect the approval by {DATE} and file in early {DATE} for the extended release,6,76,0,0.0,0.013157894736842105,0.013157894736842105,0.0,0.013157894736842105,0.837078462,11.95,63629.6096,3,0.056229036,5.841469999999998,2015-Jul-20,LMT
Yes hi guys Just wanted to follow up on the strategy of price increase You 've got several mature products and you 've driven growth in part by price increases Just wondering how you think about that going forward as a vehicle of maintaining growth during this transition period before denosumab,4,51,0,0.0,0.0,0.0,0.0,0.0,1.100464346,12.25,17237.949119999994,11,0.851401793,3.04656,2015-Jul-21,FITB
Good {TIME} everybody Well let 's ask something a little noneconomic a little bit more far reaching Since it appears the Democrats in the House seem determined to pass Card Check and it 's easy to understand why Card Check would be bad for FedEx 's business FedEx 's shareholders and FedEx 's financials financial returns Fred can you outline for us why it would be bad for FedEx employees,4,70,0,0.0,0.014285714285714285,0.014285714285714285,0.02857142857142857,0.02857142857142857,1.124854774,12.25,10633.3929,2,0.364797838,1.04324,2015-Jul-21,DOV
Yes good {TIME} and congratulations on {DATE} and especially good results on the cost side even at the site {CARDINAL} questions {CARDINAL} on the buyback of the bonds which I also liked very much could we anticipate a restoration of the dividend in this short term,3,46,0,0.0,0.021739130434782608,0.043478260869565216,0.043478260869565216,0.021739130434782608,1.124854774,12.25,10633.3929,2,0.364797838,1.04324,2015-Jul-21,DOV
So the numbers for {DATE} you 've basically assumed status quo here no refinancing And what in the way of share repurchase then,2,23,0,0.0,0.0,0.043478260869565216,0.0,0.0,1.124854774,12.25,10633.3929,2,0.364797838,1.04324,2015-Jul-21,DOV
Okay And I just want to dig in on the CapEx a little bit You did reduce your CapEx forecast for {DATE} Just wondering when volumes come back how much volume can you absorb at these capital levels before you have to start taking cost back into the system,4,49,0,0.0,0.0,0.0,0.0,0.0,0.964184052,12.25,48202.58576,11,0.790869741,4.9717400000000005,2015-Jul-21,BK
And then based on the success of the Harlem store I think there were collections that were specific to that store will you be doing more localization kind of at that level going forward,1,34,0,0.0,0.0,0.0,0.029411764705882353,0.0,0.964184052,12.25,48202.58576,11,0.790869741,4.9717400000000005,2015-Jul-21,BK
Morning Actually just following up on the last question on the fuel and related thing and landfill pricing I noticed your transfer station revenues have been weaker in some of the other lines Is that partially just the longer haul waste maybe staying closer to home and does that give you an opportunity as I think you have touched on to price up more of your in town if you will landfills,4,72,0,0.0,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.027777777777777776,1.10911284,12.22,10338.06312,6,0.15687568,2.81358,2015-Jul-22,LLTC
Got it So to put it in other words {MONEY} in savings but the offset is reg of {MONEY} and maybe a little bit more in the implementation and maybe net savings of I do n't know call it {MONEY} and then the core will grow with the revenue,2,49,0,0.0,0.04081632653061224,0.04081632653061224,0.0,0.0,1.10911284,12.22,10338.06312,6,0.15687568,2.81358,2015-Jul-22,LLTC
Is it fair to say that PC demand ex tablets is not so good right now,1,16,0,0.0,0.0,0.0,0.0625,0.0,1.820808901,12.22,6457.7486,12,0.483557357,0.6821699999999999,2015-Jul-22,NAVI
Hi good {TIME} A couple quick questions The R&D I know you said it was up {PERCENT} on new plans It seemed higher than I thought for {DATE} Can you say if this run rate is more the new run rate for {DATE} And is there any particular area where the spend is higher whether it 's say Neuro,6,59,0,0.0,0.0,0.0,0.01694915254237288,0.01694915254237288,1.820808901,12.22,6457.7486,12,0.483557357,0.6821699999999999,2015-Jul-22,NAVI
Hi Good {TIME} Congratulations to John as well I guess first thing in terms of the pipeline project opportunities Jim are they how quickly do you need to see that work actually get booked to actually execute it {DATE} Is this something that we need to see in {DATE} given that 's the time periods where normally those projects come out,5,61,0,0.0,0.0,0.0,0.03278688524590164,0.0,1.010004221,12.22,54322.83879,6,0.477904421,4.4059,2015-Jul-22,TMO
Yes guys Thanks for taking my question When you look at the belt tightening within your customer base was there a particular vertical or maybe if you were going to segment it by top {PERCENT} top {PERCENT} of customers that you 're seeing more of a pullback,3,47,0,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0425531914893617,1.249501333,12.22,12704.27343,9,0.120335407,0.40315,2015-Jul-22,TSCO
Good {TIME} As I look at the encaje slide that you provided I was just wondering if you could tell us about the composition of the assets in Mexico and Chile I guess the relative proportion of fixed income versus equity in there,2,43,0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,0.0,1.249501333,12.22,12704.27343,9,0.120335407,0.40315,2015-Jul-22,TSCO
{CARDINAL} quick ones and then a longer term question First one I think you talked about the export market versus the first {CARDINAL} but everything else was regarding {DATE} So what was the export business versus {DATE},3,37,0,0.0,0.0,0.0,0.0,0.02702702702702703,1.576428025,12.22,13071.42003,2,0.32325903300000003,0.6276,2015-Jul-22,WHR
Yes question for Bob I 'm looking at your operating margin for the SSG Right now a year or {DATE} a similar revenue run rate was generating {PERCENT} operating margin With the structural changes in your cost structure when do you expect those margins materialize Or is this going to be on pause until the merger is completed,5,58,0,0.0,0.0,0.0,0.0,0.017241379310344827,1.576428025,12.22,13071.42003,2,0.32325903300000003,0.6276,2015-Jul-22,WHR
And a quick follow up there is that was that attractiveness in the muni market a function of people 's expectations of a potential Puerto Rican sovereign default And is that something that is affecting how you look at the market and do you guys have exposure there,2,48,0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,2.206477756,12.12,23470.59064,12,0.350947904,0.2151,2015-Jul-23,LUV
Just on question number one just as it relates to the GRC with all of the error balance accounts and then the requested revenues you guys put out there and projections for higher gas prices and renewables what sort of bill inflation are you guys projecting for kind of {DATE} {DATE} {DATE} for customers based on plan,2,57,0,0.0,0.0,0.0,0.0,0.03508771929824561,1.370749431,12.12,13461.1143,3,0.546488958,3.202,2015-Jul-23,NUE
Thanks And then just very quickly you do n't call out anything on the balance sheet in the {DATE} outlook but I guess share count is a small tailwind exiting {DATE} Anything else you 'd like to say on the balance sheet for {DATE},3,44,0,0.0,0.0,0.0,0.0,0.0,2.644665721,12.12,9797.93192,12,1.159698555,0.25476,2015-Jul-23,NEM
Maybe just a question around the pension mark to market and kind of your treatment there and that that does n't not show up in the earnings guidance how you were thinking about that,1,34,0,0.0,0.029411764705882353,0.029411764705882353,0.0,0.029411764705882353,2.644665721,12.12,9797.93192,12,1.159698555,0.25476,2015-Jul-23,NEM
Hi Thank you Can I ask you to focus a little bit on beverage the sales growth in {DATE} was positive but it seems to be growing at a slower rate than during the course of {DATE} What do you you had a great growth rate thanks to the relationship with CCE What are your expectations for {DATE} and why do you think the growth rate kind of slowed a little bit in the fourth,5,75,0,0.0,0.0,0.013333333333333334,0.02666666666666667,0.02666666666666667,2.644665721,12.12,9797.93192,12,1.159698555,0.25476,2015-Jul-23,NEM
Okay And then if you could talk a bit more about product development {DATE} particularly as it relates to more solutions oriented strategies and other products that might match up with some of the prevailing demand trends that you just mentioned earlier,2,42,0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,1.1384739190000002,12.12,8737.55911,11,0.792918633,3.05781,2015-Jul-23,NDAQ
And the slight decline in the JV NOI is that something that gets amended {DATE} with the lease up of the assets you mentioned,1,24,0,0.0,0.0,0.0,0.0,0.041666666666666664,1.1384739190000002,12.12,8737.55911,11,0.792918633,3.05781,2015-Jul-23,NDAQ
And then I guess maybe just help me I know Bill you were trying to give us a flavor for it I guess but from a capital structure or capability standpoint how do the {CARDINAL} companies potentially differ,2,38,0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.0,0.7667546890000001,12.12,40851.9078,3,0.031176766,2.56815,2015-Jul-23,KMB
And then going back to looking at what Blizzard brings and some institutional knowledge that you will pick up with bringing them within Activation how long do you think it might take to apply some of those that skill set to the Activision portfolio of products,2,46,0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.0,0.7667546890000001,12.12,40851.9078,3,0.031176766,2.56815,2015-Jul-23,KMB
So that means organic volume growth was I do n't know up {CARDINAL} And what do you make of that sort of strength Is that temporary or is that going away,3,31,0,0.0,0.0,0.0,0.03225806451612903,0.0,1.069549188,12.12,11795.26908,12,0.25286152100000003,4.22973,2015-Jul-23,EFX
Hi thanks I think you 've previously said that there was n't a vendor coming up for renewal for {DATE} vendor Can you just expand on this new license extension Was that driven by the Nokia agreement where a vendor came in and offered similar {CARDINAL} G and {CARDINAL} G essential IP in exchange for lower rate Can you just provide any details there,5,64,0,0.0,0.0,0.0,0.0,0.0,1.069549188,12.12,11795.26908,12,0.25286152100000003,4.22973,2015-Jul-23,EFX
